"participation","year","count"
"1031080","2022",0
"1031080","2023",0
"1031154","2017",0
"1031154","2018",0
"1031154","2019",1
"1031154","2020",0
"1031154","2021",0
"1031154","2022",0
"1031154","2023",0
"1031160","2017",0
"1031160","2018",1
"1031160","2019",1
"1031160","2020",1
"1031160","2021",1
"1031160","2022",0
"1031160","2023",1
"1031161","2017",0
"1031161","2018",1
"1031161","2019",1
"1031161","2020",0
"1031161","2021",0
"1031161","2022",0
"1031161","2023",0
"1031169","2017",0
"1031169","2018",1
"1031169","2019",0
"1031169","2020",0
"1031169","2021",0
"1031169","2022",0
"1031169","2023",0
"1031188","2017",0
"1031188","2018",1
"1031188","2019",1
"1031188","2020",0
"1031188","2021",1
"1031188","2022",1
"1031188","2023",0
"1031200","2017",0
"1031200","2018",0
"1031200","2019",1
"1031200","2020",0
"1031200","2021",0
"1031200","2022",0
"1031200","2023",1
"1031201","2017",0
"1031201","2018",1
"1031201","2019",0
"1031201","2020",1
"1031201","2021",1
"1031201","2022",0
"1031201","2023",1
"1031234","2017",0
"1031234","2018",1
"1031234","2019",1
"1031234","2020",1
"1031234","2021",1
"1031234","2022",1
"1031234","2023",2
"1031235","2017",0
"1031235","2018",2
"1031235","2019",1
"1031235","2020",0
"1031235","2021",0
"1031235","2022",0
"1031235","2023",0
"1031251","2017",1
"1031251","2018",0
"1031251","2019",0
"1031251","2020",0
"1031251","2021",1
"1031251","2022",0
"1031251","2023",0
"1031268","2017",0
"1031268","2018",1
"1031268","2019",1
"1031268","2020",1
"1031268","2021",1
"1031268","2022",0
"1031268","2023",0
"1031280","2017",0
"1031280","2018",0
"1031280","2019",1
"1031280","2020",1
"1031280","2021",1
"1031280","2022",1
"1031280","2023",1
"1031311","2017",0
"1031311","2018",1
"1031311","2019",1
"1031311","2020",0
"1031311","2021",1
"1031311","2022",0
"1031311","2023",0
"1031340","2017",0
"1031340","2018",0
"1031340","2019",1
"1031340","2020",0
"1031340","2021",0
"1031340","2022",0
"1031340","2023",3
"1031345","2017",1
"1031345","2018",1
"1031345","2019",0
"1031345","2020",0
"1031345","2021",0
"1031345","2022",0
"1031345","2023",0
"1031370","2017",0
"1031370","2018",0
"1031370","2019",1
"1031370","2020",0
"1031370","2021",1
"1031370","2022",0
"1031370","2023",1
"1031373","2017",0
"1031373","2018",1
"1031373","2019",0
"1031373","2020",0
"1031373","2021",0
"1031373","2022",0
"1031373","2023",0
"1031377","2017",0
"1031377","2018",1
"1031377","2019",0
"1031377","2020",0
"1031377","2021",0
"1031377","2022",0
"1031377","2023",0
"1031386","2017",0
"1031386","2018",1
"1031386","2019",1
"1031386","2020",1
"1031386","2021",1
"1031386","2022",1
"1031386","2023",1
"1031392","2017",1
"1031392","2018",1
"1031392","2019",1
"1031392","2020",0
"1031392","2021",1
"1031392","2022",0
"1031392","2023",0
"1031396","2017",0
"1031396","2018",1
"1031396","2019",0
"1031396","2020",1
"1031396","2021",1
"1031396","2022",0
"1031396","2023",2
"1031410","2017",0
"1031410","2018",1
"1031410","2019",1
"1031410","2020",0
"1031410","2021",0
"1031410","2022",0
"1031410","2023",0
"1031417","2017",0
"1031417","2018",1
"1031417","2019",0
"1031417","2020",0
"1031417","2021",0
"1031417","2022",1
"1031417","2023",1
"1031420","2017",0
"1031420","2018",1
"1031420","2019",1
"1031420","2020",0
"1031420","2021",1
"1031420","2022",0
"1031420","2023",2
"1031435","2017",1
"1031435","2018",1
"1031435","2019",1
"1031435","2020",1
"1031435","2021",0
"1031435","2022",1
"1031435","2023",1
"1031441","2017",0
"1031441","2018",0
"1031441","2019",1
"1031441","2020",0
"1031441","2021",0
"1031441","2022",0
"1031441","2023",0
"1031443","2017",0
"1031443","2018",1
"1031443","2019",0
"1031443","2020",1
"1031443","2021",0
"1031443","2022",0
"1031443","2023",0
"1031450","2017",0
"1031450","2018",1
"1031450","2019",0
"1031450","2020",1
"1031450","2021",1
"1031450","2022",1
"1031450","2023",1
"1031473","2017",0
"1031473","2018",1
"1031473","2019",1
"1031473","2020",1
"1031473","2021",0
"1031473","2022",0
"1031473","2023",2
"1031483","2017",0
"1031483","2018",0
"1031483","2019",0
"1031483","2020",1
"1031483","2021",0
"1031483","2022",0
"1031483","2023",0
"1031491","2017",1
"1031491","2018",2
"1031491","2019",0
"1031491","2020",2
"1031491","2021",0
"1031491","2022",0
"1031491","2023",0
"1031495","2017",0
"1031495","2018",1
"1031495","2019",1
"1031495","2020",1
"1031495","2021",1
"1031495","2022",1
"1031495","2023",1
"1031502","2017",1
"1031502","2018",0
"1031502","2019",0
"1031502","2020",0
"1031502","2021",0
"1031502","2022",0
"1031502","2023",0
"1031510","2017",1
"1031510","2018",1
"1031510","2019",0
"1031510","2020",0
"1031510","2021",0
"1031510","2022",1
"1031510","2023",0
"1031533","2017",0
"1031533","2018",0
"1031533","2019",1
"1031533","2020",0
"1031533","2021",0
"1031533","2022",0
"1031533","2023",0
"1031534","2017",0
"1031534","2018",2
"1031534","2019",2
"1031534","2020",1
"1031534","2021",0
"1031534","2022",0
"1031534","2023",0
"1031540","2017",0
"1031540","2018",4
"1031540","2019",5
"1031540","2020",3
"1031540","2021",1
"1031540","2022",1
"1031540","2023",1
"1031541","2017",0
"1031541","2018",1
"1031541","2019",0
"1031541","2020",1
"1031541","2021",0
"1031541","2022",1
"1031541","2023",0
"1031555","2017",0
"1031555","2018",0
"1031555","2019",0
"1031555","2020",1
"1031555","2021",0
"1031555","2022",1
"1031555","2023",0
"1031560","2017",0
"1031560","2018",0
"1031560","2019",1
"1031560","2020",0
"1031560","2021",0
"1031560","2022",0
"1031560","2023",0
"1031561","2017",0
"1031561","2018",1
"1031561","2019",1
"1031561","2020",0
"1031561","2021",0
"1031561","2022",1
"1031561","2023",0
"1031565","2017",1
"1031565","2018",1
"1031565","2019",1
"1031565","2020",1
"1031565","2021",1
"1031565","2022",1
"1031565","2023",0
"1031570","2017",0
"1031570","2018",1
"1031570","2019",1
"1031570","2020",1
"1031570","2021",1
"1031570","2022",0
"1031570","2023",1
"1031579","2017",0
"1031579","2018",1
"1031579","2019",1
"1031579","2020",1
"1031579","2021",2
"1031579","2022",0
"1031579","2023",2
"1031591","2017",0
"1031591","2018",1
"1031591","2019",0
"1031591","2020",1
"1031591","2021",0
"1031591","2022",0
"1031591","2023",0
"1031619","2017",0
"1031619","2018",0
"1031619","2019",1
"1031619","2020",0
"1031619","2021",1
"1031619","2022",0
"1031619","2023",0
"1031650","2017",0
"1031650","2018",1
"1031650","2019",1
"1031650","2020",0
"1031650","2021",1
"1031650","2022",0
"1031650","2023",0
"1031651","2017",0
"1031651","2018",1
"1031651","2019",1
"1031651","2020",1
"1031651","2021",0
"1031651","2022",0
"1031651","2023",1
"1031669","2017",1
"1031669","2018",1
"1031669","2019",0
"1031669","2020",0
"1031669","2021",1
"1031669","2022",1
"1031669","2023",1
"1031693","2017",0
"1031693","2018",1
"1031693","2019",1
"1031693","2020",1
"1031693","2021",1
"1031693","2022",1
"1031693","2023",1
"1031740","2017",1
"1031740","2018",0
"1031740","2019",0
"1031740","2020",0
"1031740","2021",0
"1031740","2022",0
"1031740","2023",0
"1031750","2017",0
"1031750","2018",1
"1031750","2019",1
"1031750","2020",1
"1031750","2021",0
"1031750","2022",0
"1031750","2023",0
"1031829","2017",0
"1031829","2018",1
"1031829","2019",0
"1031829","2020",0
"1031829","2021",1
"1031829","2022",0
"1031829","2023",0
"1031892","2017",0
"1031892","2018",1
"1031892","2019",1
"1031892","2020",1
"1031892","2021",1
"1031892","2022",0
"1031892","2023",0
"1031901","2017",0
"1031901","2018",1
"1031901","2019",2
"1031901","2020",1
"1031901","2021",2
"1031901","2022",0
"1031901","2023",3
"1031920","2017",0
"1031920","2018",0
"1031920","2019",0
"1031920","2020",0
"1031920","2021",0
"1031920","2022",2
"1031920","2023",2
"1031933","2017",0
"1031933","2018",1
"1031933","2019",0
"1031933","2020",0
"1031933","2021",0
"1031933","2022",0
"1031933","2023",0
"1031940","2017",0
"1031940","2018",2
"1031940","2019",3
"1031940","2020",4
"1031940","2021",3
"1031940","2022",3
"1031940","2023",2
"1031942","2017",1
"1031942","2018",1
"1031942","2019",1
"1031942","2020",1
"1031942","2021",1
"1031942","2022",1
"1031942","2023",1
"1032001","2017",1
"1032001","2018",0
"1032001","2019",0
"1032001","2020",0
"1032001","2021",0
"1032001","2022",0
"1032001","2023",0
"1032002","2017",0
"1032002","2018",1
"1032002","2019",0
"1032002","2020",0
"1032002","2021",0
"1032002","2022",0
"1032002","2023",0
"1032034","2017",0
"1032034","2018",1
"1032034","2019",0
"1032034","2020",0
"1032034","2021",0
"1032034","2022",0
"1032034","2023",0
"1032040","2017",0
"1032040","2018",0
"1032040","2019",0
"1032040","2020",0
"1032040","2021",1
"1032040","2022",0
"1032040","2023",0
"1032055","2017",1
"1032055","2018",1
"1032055","2019",1
"1032055","2020",0
"1032055","2021",0
"1032055","2022",0
"1032055","2023",0
"1032075","2017",0
"1032075","2018",1
"1032075","2019",0
"1032075","2020",0
"1032075","2021",1
"1032075","2022",0
"1032075","2023",1
"1032077","2017",0
"1032077","2018",1
"1032077","2019",1
"1032077","2020",1
"1032077","2021",0
"1032077","2022",0
"1032077","2023",0
"1032100","2017",0
"1032100","2018",2
"1032100","2019",2
"1032100","2020",1
"1032100","2021",0
"1032100","2022",2
"1032100","2023",1
"1032215","2017",1
"1032215","2018",1
"1032215","2019",1
"1032215","2020",1
"1032215","2021",1
"1032215","2022",0
"1032215","2023",1
"1032221","2017",1
"1032221","2018",1
"1032221","2019",1
"1032221","2020",1
"1032221","2021",1
"1032221","2022",1
"1032221","2023",0
"1032316","2017",0
"1032316","2018",1
"1032316","2019",1
"1032316","2020",1
"1032316","2021",1
"1032316","2022",1
"1032316","2023",0
"1032362","2017",1
"1032362","2018",1
"1032362","2019",1
"1032362","2020",0
"1032362","2021",1
"1032362","2022",0
"1032362","2023",0
"1032380","2017",0
"1032380","2018",1
"1032380","2019",0
"1032380","2020",0
"1032380","2021",0
"1032380","2022",0
"1032380","2023",0
"1032393","2017",0
"1032393","2018",1
"1032393","2019",0
"1032393","2020",1
"1032393","2021",0
"1032393","2022",0
"1032393","2023",2
"1032426","2017",0
"1032426","2018",3
"1032426","2019",2
"1032426","2020",1
"1032426","2021",2
"1032426","2022",1
"1032426","2023",3
"1032455","2017",0
"1032455","2018",1
"1032455","2019",1
"1032455","2020",1
"1032455","2021",0
"1032455","2022",0
"1032455","2023",1
"1032510","2017",0
"1032510","2018",1
"1032510","2019",0
"1032510","2020",1
"1032510","2021",0
"1032510","2022",1
"1032510","2023",0
"1032539","2017",0
"1032539","2018",1
"1032539","2019",1
"1032539","2020",1
"1032539","2021",1
"1032539","2022",1
"1032539","2023",1
"1032544","2017",0
"1032544","2018",1
"1032544","2019",3
"1032544","2020",1
"1032544","2021",1
"1032544","2022",0
"1032544","2023",1
"1032545","2017",0
"1032545","2018",1
"1032545","2019",1
"1032545","2020",0
"1032545","2021",0
"1032545","2022",0
"1032545","2023",0
"1032546","2017",0
"1032546","2018",1
"1032546","2019",1
"1032546","2020",1
"1032546","2021",1
"1032546","2022",1
"1032546","2023",1
"1032550","2017",0
"1032550","2018",1
"1032550","2019",1
"1032550","2020",0
"1032550","2021",1
"1032550","2022",0
"1032550","2023",1
"1032585","2017",1
"1032585","2018",1
"1032585","2019",0
"1032585","2020",0
"1032585","2021",0
"1032585","2022",0
"1032585","2023",0
"1032587","2017",0
"1032587","2018",1
"1032587","2019",0
"1032587","2020",1
"1032587","2021",1
"1032587","2022",1
"1032587","2023",2
"1032700","2017",0
"1032700","2018",1
"1032700","2019",0
"1032700","2020",0
"1032700","2021",0
"1032700","2022",0
"1032700","2023",0
"1032720","2017",1
"1032720","2018",1
"1032720","2019",0
"1032720","2020",0
"1032720","2021",0
"1032720","2022",0
"1032720","2023",0
"1032730","2017",1
"1032730","2018",1
"1032730","2019",1
"1032730","2020",0
"1032730","2021",0
"1032730","2022",0
"1032730","2023",0
"1032780","2017",1
"1032780","2018",1
"1032780","2019",0
"1032780","2020",0
"1032780","2021",0
"1032780","2022",0
"1032780","2023",0
"1032880","2017",0
"1032880","2018",1
"1032880","2019",1
"1032880","2020",1
"1032880","2021",1
"1032880","2022",1
"1032880","2023",0
"1033055","2017",1
"1033055","2018",1
"1033055","2019",0
"1033055","2020",1
"1033055","2021",0
"1033055","2022",0
"1033055","2023",0
"1033090","2017",0
"1033090","2018",1
"1033090","2019",1
"1033090","2020",1
"1033090","2021",0
"1033090","2022",0
"1033090","2023",0
"1033125","2017",0
"1033125","2018",0
"1033125","2019",1
"1033125","2020",1
"1033125","2021",1
"1033125","2022",1
"1033125","2023",0
"1033127","2017",0
"1033127","2018",0
"1033127","2019",0
"1033127","2020",1
"1033127","2021",0
"1033127","2022",0
"1033127","2023",0
"1033130","2017",0
"1033130","2018",1
"1033130","2019",1
"1033130","2020",2
"1033130","2021",1
"1033130","2022",0
"1033130","2023",3
"1033137","2017",0
"1033137","2018",1
"1033137","2019",1
"1033137","2020",0
"1033137","2021",1
"1033137","2022",0
"1033137","2023",1
"1033170","2017",0
"1033170","2018",0
"1033170","2019",0
"1033170","2020",0
"1033170","2021",0
"1033170","2022",0
"1033170","2023",1
"1033235","2017",1
"1033235","2018",0
"1033235","2019",1
"1033235","2020",1
"1033235","2021",1
"1033235","2022",1
"1033235","2023",2
"1033460","2017",0
"1033460","2018",0
"1033460","2019",1
"1033460","2020",0
"1033460","2021",0
"1033460","2022",0
"1033460","2023",1
"1033481","2017",0
"1033481","2018",0
"1033481","2019",1
"1033481","2020",0
"1033481","2021",0
"1033481","2022",0
"1033481","2023",0
"1033681","2017",0
"1033681","2018",1
"1033681","2019",1
"1033681","2020",1
"1033681","2021",1
"1033681","2022",0
"1033681","2023",1
"1033751","2017",1
"1033751","2018",1
"1033751","2019",1
"1033751","2020",1
"1033751","2021",2
"1033751","2022",2
"1033751","2023",3
"1034462","2017",0
"1034462","2018",1
"1034462","2019",0
"1034462","2020",0
"1034462","2021",0
"1034462","2022",0
"1034462","2023",0
"1034692","2017",0
"1034692","2018",1
"1034692","2019",1
"1034692","2020",1
"1034692","2021",2
"1034692","2022",0
"1034692","2023",3
"1035632","2017",0
"1035632","2018",2
"1035632","2019",1
"1035632","2020",0
"1035632","2021",1
"1035632","2022",0
"1035632","2023",0
"1035892","2017",1
"1035892","2018",1
"1035892","2019",1
"1035892","2020",1
"1035892","2021",1
"1035892","2022",0
"1035892","2023",1
"1036525","2017",0
"1036525","2018",1
"1036525","2019",0
"1036525","2020",0
"1036525","2021",0
"1036525","2022",0
"1036525","2023",0
"1037286","2017",1
"1037286","2018",0
"1037286","2019",2
"1037286","2020",0
"1037286","2021",1
"1037286","2022",0
"1037286","2023",0
"1037999","2017",0
"1037999","2018",1
"1037999","2019",0
"1037999","2020",0
"1037999","2021",0
"1037999","2022",0
"1037999","2023",0
"1039050","2017",1
"1039050","2018",2
"1039050","2019",2
"1039050","2020",0
"1039050","2021",1
"1039050","2022",1
"1039050","2023",1
"1039065","2017",1
"1039065","2018",1
"1039065","2019",1
"1039065","2020",1
"1039065","2021",1
"1039065","2022",1
"1039065","2023",2
"1040032","2017",0
"1040032","2018",1
"1040032","2019",0
"1040032","2020",0
"1040032","2021",0
"1040032","2022",0
"1040032","2023",0
"1040083","2017",0
"1040083","2018",2
"1040083","2019",2
"1040083","2020",1
"1040083","2021",1
"1040083","2022",1
"1040083","2023",1
"1040087","2017",0
"1040087","2018",2
"1040087","2019",1
"1040087","2020",1
"1040087","2021",2
"1040087","2022",1
"1040087","2023",1
"1040101","2017",0
"1040101","2018",1
"1040101","2019",0
"1040101","2020",0
"1040101","2021",0
"1040101","2022",0
"1040101","2023",0
"1040102","2017",1
"1040102","2018",1
"1040102","2019",1
"1040102","2020",0
"1040102","2021",0
"1040102","2022",0
"1040102","2023",0
"1040118","2017",0
"1040118","2018",4
"1040118","2019",2
"1040118","2020",2
"1040118","2021",0
"1040118","2022",1
"1040118","2023",1
"1040121","2017",0
"1040121","2018",1
"1040121","2019",2
"1040121","2020",1
"1040121","2021",1
"1040121","2022",0
"1040121","2023",1
"1040123","2017",0
"1040123","2018",1
"1040123","2019",1
"1040123","2020",1
"1040123","2021",1
"1040123","2022",1
"1040123","2023",0
"1040124","2017",0
"1040124","2018",0
"1040124","2019",1
"1040124","2020",0
"1040124","2021",0
"1040124","2022",1
"1040124","2023",1
"1040141","2017",0
"1040141","2018",1
"1040141","2019",0
"1040141","2020",1
"1040141","2021",0
"1040141","2022",0
"1040141","2023",0
"1040147","2017",0
"1040147","2018",1
"1040147","2019",1
"1040147","2020",1
"1040147","2021",1
"1040147","2022",0
"1040147","2023",0
"1040162","2017",0
"1040162","2018",0
"1040162","2019",0
"1040162","2020",1
"1040162","2021",0
"1040162","2022",0
"1040162","2023",0
"1040315","2017",0
"1040315","2018",0
"1040315","2019",0
"1040315","2020",1
"1040315","2021",0
"1040315","2022",0
"1040315","2023",0
"1040344","2017",0
"1040344","2018",1
"1040344","2019",1
"1040344","2020",1
"1040344","2021",1
"1040344","2022",1
"1040344","2023",2
"1040346","2017",0
"1040346","2018",1
"1040346","2019",3
"1040346","2020",0
"1040346","2021",1
"1040346","2022",0
"1040346","2023",0
"1040350","2017",0
"1040350","2018",1
"1040350","2019",1
"1040350","2020",1
"1040350","2021",1
"1040350","2022",1
"1040350","2023",1
"1040380","2017",1
"1040380","2018",1
"1040380","2019",1
"1040380","2020",1
"1040380","2021",1
"1040380","2022",1
"1040380","2023",1
"1040419","2017",1
"1040419","2018",0
"1040419","2019",0
"1040419","2020",0
"1040419","2021",0
"1040419","2022",0
"1040419","2023",0
"1040420","2017",0
"1040420","2018",1
"1040420","2019",1
"1040420","2020",0
"1040420","2021",2
"1040420","2022",1
"1040420","2023",0
"1040475","2017",0
"1040475","2018",0
"1040475","2019",1
"1040475","2020",0
"1040475","2021",0
"1040475","2022",0
"1040475","2023",0
"1040482","2017",0
"1040482","2018",0
"1040482","2019",1
"1040482","2020",0
"1040482","2021",0
"1040482","2022",0
"1040482","2023",0
"1040578","2017",0
"1040578","2018",1
"1040578","2019",0
"1040578","2020",1
"1040578","2021",0
"1040578","2022",0
"1040578","2023",1
"1040580","2017",0
"1040580","2018",1
"1040580","2019",1
"1040580","2020",0
"1040580","2021",1
"1040580","2022",0
"1040580","2023",2
"1040687","2017",0
"1040687","2018",2
"1040687","2019",2
"1040687","2020",0
"1040687","2021",0
"1040687","2022",0
"1040687","2023",0
"1041730","2017",0
"1041730","2018",1
"1041730","2019",0
"1041730","2020",0
"1041730","2021",0
"1041730","2022",0
"1041730","2023",0
"1042761","2017",0
"1042761","2018",1
"1042761","2019",0
"1042761","2020",0
"1042761","2021",0
"1042761","2022",0
"1042761","2023",0
"1043672","2017",0
"1043672","2018",1
"1043672","2019",1
"1043672","2020",0
"1043672","2021",1
"1043672","2022",1
"1043672","2023",0
"1043771","2017",0
"1043771","2018",0
"1043771","2019",1
"1043771","2020",1
"1043771","2021",1
"1043771","2022",0
"1043771","2023",1
"1043772","2017",1
"1043772","2018",1
"1043772","2019",1
"1043772","2020",0
"1043772","2021",0
"1043772","2022",0
"1043772","2023",0
"1047821","2017",0
